"spinglass (0.5,0.5)","spinglass (0.5,1)","spinglass (1,0.5)","spinglass (1,1)",sponge (k = 1),sponge (k = 2),sponge (k = 3),sponge (k = 4),sponge (k = 5),sponge (k = 6),sponge (k = 7),sponge (k = 8),sponge (k = 9),sponge (k = 10),username_vote
1,1,1,1,0,0,0,0,0,0,6,7,7,9,4be20c68cc638c89bcf7bf18bd51486f0802daae
0,0,2,2,0,0,0,2,0,0,0,3,1,1,4be80428cfa95c69f2c09090a47cb73bead9c385
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4beacee0b11a820fe41c343360be3adf52369e23
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4bf32c3c81a703dae3f41f63c109f7520ea51dbc
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4bf52c485ed3c6273679a9db97ab9bf29df34f57
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4c10e721a202fbe8f8e028f3cfd73157fabf8918
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4c1e0f3e231a408b80281c690121d740d3c6d72d
0,0,0,2,0,0,0,2,4,4,0,3,1,1,4c1fe15388e613f929ded87809866a57d93e2e9e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4c261f5650f9aaa1e2cc3612bd11bfa13bc886cd
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4c3c99dff372107fcdded6553d0cf8fc1c7dd4b5
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4c4d5e2eeefe03f70e5da70f617fc7ff4242b6d7
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4c574dc12c2177b060ea7266094bdca1d88e1d31
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4c61b03c6a8018b88a11fb8228d091348ade512f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4c6496ee51afeeabc9d0eaa1fcc1f9e9f0aefcf0
1,1,1,1,0,0,0,0,0,0,6,7,7,9,4c6cc4e9b7ff46ea46d7eb7a819bf0208b8fc65c
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4c71ed60aabe2d78aa350cd70afbda726d4ea38e
0,0,4,1,0,0,0,0,0,0,0,3,1,1,4c7fba1e30a742f9c3cc54d8a893b627a3623e06
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4c8270874d3af612e908423efed3e7c89ac46f8c
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4c856a847c5a158f22f62167591c95d7f840d88b
0,0,0,0,0,0,0,2,0,0,0,3,1,1,4c8a706c53687dcd6d6ee58872b7fc7a51b470be
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4c8e090d49e027b0f9ca198bc53d7fcf220723e7
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4c93af3df91f9985e542149f5b276247b8a1a8c1
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4c961c8356543136826d4aa0f2e71a3039c43847
1,1,1,1,0,0,0,0,0,0,6,7,7,9,4c9a6a624f4780f9b921afea24d1ba3af76dd3f8
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4ca794553fa7d4ff29395a99f931a85d0e61949e
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4cab98932dc126a2cc835abb99aa67652dde2de1
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4cb2a36e0395a65f4c4ec6b68065f745c55fb1ef
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4cb445ccf5a7ace370c4ac0c561a2ccb82ff2556
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4cb57c9118e6409fa902b5cced501503e3d6c105
0,0,0,0,0,0,0,2,4,4,0,3,1,1,4cb71023f7284f2c5de21da41abf9287fa102400
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4cc1523e315f4868c2b49aef190eb41ad8b99459
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4cc1df8f2994584d403417a1c720baf58e430ba9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4cc49821886bb7772de10cfcc6ba77a12eb4abf4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4ccab1a61dc716aef9ab94cb8e6af5e614321bb1
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4ccdf451d1c22676a0cfb1c5e3ab036e69926bd8
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4cd2b4e8b8185585018d144d4ceb74ed41138e3f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4cd4debb06aee7db1e365adcc620bec06bed7904
0,0,1,1,0,0,0,2,4,4,5,0,8,0,4cd5863f61a97c00d59ed5c06bca0a88e6323887
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4cd9ca24ca6b87c9728555e3846d78b691b06a64
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4ce3a244f9be36e40274addc0fb371228dd048b1
1,1,1,1,0,0,0,0,0,0,0,3,1,1,4ce7ad356084a7a73147b0ca689b5cc2e33b8859
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4cec281d7050ba087ee7321b674362d5b673d981
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4cfc9944cca83e41e0a72d938bcb1c245e80c22c
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4cfecf381020522f3fd835380c5c291ada50b050
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d0032b6b27560ac8d17730063ef565f4c95d14f
0,0,0,0,0,0,0,2,4,4,0,3,1,1,4d0129b6d3f33b70cbd8bfd8ad3463c78a0d1163
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4d03566a06d5b93a3749dd616218fde0d237de36
0,0,1,1,0,0,0,2,4,4,5,0,8,0,4d0abb287990e7fc0df6d19c186e256ae43d7122
1,1,1,1,0,0,0,0,0,0,6,7,7,9,4d13da681a79c3d8df1b03e4bfa2be5e5a47346e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d1cacc026c016e21a2c971d2f1c6a3bc9cabd61
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4d2189e4818128296c7e18777ac07ff5b877000b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4d22d6dc650b98139895a06b393857ddb79acaa4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d23898de66f2362e57ee141e7e47879f6fc1f71
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d258155648bd8e122a04271c819068b587a7fc5
0,0,1,1,0,0,0,2,4,4,0,3,1,1,4d2807e117e25eccd257bffb28704c17e472a133
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d2cba2e24f95950a3f814bba7544027f59a8085
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d2de27aa35c8392e4dedf59eb98617bd4839cf1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d318da3e92ed3345f50c336554b853a003ef06e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d3198874bd2b875eba89e19ab5e77e945c43902
1,1,1,1,0,0,0,0,0,0,6,7,7,9,4d334bdd69e35dc58c60567c6fe378866d9314f0
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4d35004c803950750c3f5537563b4699003c0de0
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4d3a6598f85a23eebd99bc4c033febd9b35d876f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d3d90071044ff0ca556bd0460d039df3b485ee7
1,1,5,1,0,0,0,0,0,0,0,3,1,1,4d3ffe1ca5c6022ac8ea6cfff6afeb13d4ae6f97
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d4206da22a47b13395b78338c1b341e3510e34f
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4d4486f7dd7061930651bcdfaab8f65e42502d5a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4d44be37832a00a0be4d7e2a6dff650fa8542fd6
0,0,1,1,0,0,0,2,4,4,0,3,1,1,4d4acb43de8b548a630ca0270b1c5ad14422e43a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4d4c4115e36c53af623054a81ea4cbeda103698f
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4d4d6c37da62ffd41c34b2dd7a8f5e050eefafb6
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4d4ed72085bff260e541c1f2bf372bedb032caf9
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4d50a6302c840d4657302144fabcf0c29b29dd0d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d56271a2e8da94e80e0875c24c159e9fcd9fab4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d5dce37d0b39021cb04a7d32b0b62e9651628e2
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4d67560fcff0c84d44725e09b39f874a41a6038a
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4d6cc74e4626bee7202072d312930d582dff667a
0,0,1,1,0,0,0,2,4,4,5,0,8,0,4d74472ac2ed877c0aae2042cc8289ad1dd074a3
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d7eae4dff4f81f865c14cb7d45a7c3a888addae
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d804cac9a8e719b2d903236ef93f5746bab350e
0,0,2,2,0,0,0,2,4,4,0,3,1,1,4d822c5e9f20ae7b3389f8e7ea1494aae6f1e541
1,0,1,1,0,0,0,0,0,0,0,3,1,1,4d88960249e7e9e2cb40cb4a543cda616bf88d76
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4d893d48ac07b46cb1d969e5dce16c5694954ef4
1,1,1,1,0,0,0,0,0,0,6,7,7,9,4d9131a582d2bd0bbcb73afb69292005d66bb41d
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4d92b36eaf623394cf6e32f901f2bd31d494f6a1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4d9377b000d680a770b60754be7521148b77bf28
0,0,1,1,0,0,0,2,0,0,0,3,1,1,4d99ea52b938a930a43319c99eb119a0d2906005
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4da0f8656fca2e19ea7768e931dae5dad11ffcf5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4da7e94d09a1ebbcfc10fd670861f66e3d73b6ff
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4da83ee81c7d469036654ff40a6b157942bcc8ea
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4da99668cc78dcec3b1b5e0faf1d934248e71a47
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4daa5e0dfac2d4b8f688f142e92551db5213d8c2
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4dac816d155f7ece4af8cdbda6a2b25c57eb11e0
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4dacb6d3944addd6a22e3a057845492c334faf1f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4dadacce796a760806f6190bf098be7057f29810
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4dae1b30a260b66abcf0cc6d4fbb28f9f14469de
0,0,0,0,0,0,0,2,0,0,0,3,1,1,4db1cdf290493cfcadb6033d44a7d979a87c6e02
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4db50dfbfd680a07033c37c485b53b638506f08c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4db7904d91857f7fe91b2ebacfa44d0e200eaa4a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4db7bfbcc9fc8268ee162ddd4277456581e240cc
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4dc0c54c80be2157b4311c826fbdfd6a151ae3dd
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4dc9983baf5ae447b360d1b9776756a6f0b2dc11
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4dccd4f079a1195648a5c957cf7cf443ad3c9633
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4dda397a99495b578b3ae63545ffa794720da9c4
0,0,1,1,0,0,0,0,0,0,6,7,7,9,4ddfad46ffa0eff1b21bfdd8757a39183a1aba42
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4de157477770b4fe8ffeeddf18b47de0957c195a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4ded31f4f28099e1ddebafc330395dab45a0411e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4dfffa3683779b0721c52ad07550d73286d98827
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4e0027e12179f24af4d6856de7511ab568d10639
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4e043dcee222dad89f75a3d65e99ca7eb44458e4
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4e1121b80ed76c3a4e2457d5bde8bdef713be54f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4e2065fe4d491f9fadaac5e6972b1cd8fca7a914
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4e239f5669b46c11d2dcaf2d62733c9826c2f2c1
1,1,1,1,0,0,0,0,0,0,6,7,7,9,4e2a6b4d132a46f1925fe01c98a1e04507d53b21
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4e5826c5c61b8de766af87ad1dc297aaa9745b3b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4e59e169a447d4e1dcc9a7448123457d191ec6f6
0,0,2,2,0,0,0,2,4,4,0,3,1,1,4e5f66dad891023695d87511c7238b9fcca7f405
0,0,2,2,0,0,0,2,4,4,0,3,1,1,4e69199e62c885ac6c91ee30a239245a4cace0ec
0,0,0,0,0,0,0,2,4,4,0,3,1,1,4e6a5484796d1fd4283542fea43af0eee6cfac68
0,0,10,6,0,0,0,0,0,0,0,3,1,8,4e6ff4f8f27890dc67524ccbdbaec4ca979fdab3
0,0,0,0,0,0,0,2,4,4,0,3,1,1,4e71f05fe9461a6e0908d89bd344d917c9f3318c
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4e76e75b7df8d1024eb14ac4463bc6644f2fbb6c
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4e7d16c34744b4d5773a4e97cad756598d9185e2
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4e88e25a1a309b60fbe964f1f91c666b94340234
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4e8aec51f9d5e9c02911daa0b55e31d83f648c1b
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4e944be57daa20065776ad4a196a2f2a52d76c71
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4ea2a50182ead411d7eda4944248d2933243fa25
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4ea6ac159bbb4a79160163a963c951d135a54deb
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4eab6f018e803bf83078f00fd61695f3d02ec41b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4eafe2a2b599916bd2a3460ab1832f2cfba261e4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4eb1b4cf735cb04ea2efac293168a90df994b49e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4ebf9e92a0d30f601087d956312f05f0668ea32a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4ec287455ceec0d7832a7beb48e3db66d69cf878
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4ec2fa7dc9803ddc0970397d44e440eb548137b8
1,1,1,1,0,0,0,0,0,0,0,3,1,1,4ecb1eaefbcd2620063e51f6e9a574870cae2007
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4ecba174d98732315ab9be2a4817ff9e7520300d
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4ed0980201c73be5da12551b2917751f37fdbad8
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4ed42c471191f00eb90ad5f26438b8833ff3ec6f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4ed49b71921e9be8c7b7d5825087efd40c99b82e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4edcf31ffd9ba9f2732e5e18e355dfe424d70845
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4ee3d6f3caccd16a90638fc0dad1bf7b32e09339
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4eebb3b0f9c0fb1f10a9835a50b385b26a70c06a
0,0,1,1,0,0,0,2,4,4,0,3,1,1,4f027b0e67f60ddc691dc046181d09ead8182a12
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4f07fdfaad2ae914cfc2d8ef3ca42e9a6144db5c
1,1,1,1,0,0,0,0,0,0,6,7,7,9,4f118c88581fc1fb1a57f86998014783ea845a76
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4f1733436b90cb7276976dca7a5745c6e1aa81c3
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4f1f1a6c9f73cb274ebf9e1c8744a1aebc930749
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4f21ab8bd0fd2b8e0c9671bd625261d9d8b8d9b3
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4f259bbc0b2f21c90512e9087ef57875ecc6a58f
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4f281fbc230e105d1eb54bf09255d3e41d1e41ca
0,0,0,1,0,0,0,0,0,0,0,3,1,1,4f2ed9bd914fcf48588dff27d834359096d3c111
0,0,0,2,0,0,0,2,4,4,5,0,8,0,4f3da02befc04d358a5675bbe7cef762ef1dc972
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4f499d48b433512e5fd3203946755277373cab6f
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4f4f0d5baa446701b1a068934f9e2ee800d6b87b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4f52f6cfe163f008d52281f5216f78b01c4878e8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4f565bc84327089d27af7bb2cc434316394e226b
1,1,1,1,0,0,0,0,0,0,6,7,7,9,4f58836c88fcadd0c85ce87313e05649a82f2258
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4f7489d9bee9a6dc048bbf0df8b38e9e3c9f1e1e
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4f75c12b13bee0f77f4fa29c009d4b6850f48a4f
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4f7a876a044b191b9eb66166abe9e7e6c39dc45d
0,0,0,0,0,0,0,2,4,4,0,3,1,1,4f8a250e0abbeff945b7c8ac240437bcf72c5089
0,0,0,0,0,0,0,2,4,4,0,3,1,1,4f8b07ac76768f14637bd32efcb083d117f5391a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4f8fe29d45cf38f0c8b59a02abc280421d6d21fc
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4faa1278c5233f22920ecae644970b5fd4899649
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4fad15c8e827e78a6614c6d8e2231d848b9202f0
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4fb1619ff3b2890c5022fbb7434c2ba678779af8
0,0,2,2,0,0,0,0,0,0,0,3,1,1,4fb7f47c2ac513948408fe4c40abc993f0dec3d6
1,1,1,1,0,0,0,0,0,0,6,7,7,9,4fc38e0c50e3b4eb5049d9a7a2ec71711f06fabb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4fcae56b9a47a3a4bc6d9ef9a042fed515eeadee
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4fd7926b9c3dcb57bddb774f447f3ae62a43217b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4fd9a8ce305f5b28c19e8ac24c195e24548f2762
0,0,5,1,0,0,0,0,0,0,0,3,1,1,4fdc0cf8d659fd32367f3277c7ef57eea209adb7
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4fdfb64eea03a5ca4f83bce7eaed864d29c2c58c
0,0,2,2,0,0,0,2,4,4,5,0,8,0,4fe7f1df7f9fe4d27cc2183bd130ca6c952aab9d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,4fef63918fe4888716ecd71847b8b469cafaafef
0,0,1,1,0,0,0,0,0,0,0,3,1,1,4ff24ea094e0db3eedf801b8d50eae6c08f95af4
0,0,0,0,0,0,0,2,4,4,5,0,8,0,4ffdec76103f8413b01ad7cf626acc06a1fe5fe2
0,0,0,0,0,0,0,0,0,0,0,3,1,1,5002983a4524dfbbd0f1a2e3f01b23fbeace721d
0,0,0,0,0,0,0,2,4,4,5,0,8,0,500512bc8aa7b121ee73afd44511aa7de73565b1
0,0,1,1,0,0,0,2,0,0,0,3,1,1,500fb2d004f6a9693585390a50539490abb5f92f
0,0,0,0,0,0,0,0,4,4,0,3,1,1,50135b5b90c3fe22640469686253da35cfd7c2a7
0,0,2,2,0,0,0,2,4,4,5,0,8,0,5013c2dd49097cf381a0e4ab509ae29b50a6831c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,5020aab479f27605f62d6d0c9dc77c7d0e0809a9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50237db6c14dd64d078491c0852094aabe10c458
0,0,0,0,0,0,0,0,0,0,0,3,1,1,5023bdf1d43f22dfc1a522a6fd91a8b8a8f14af6
0,0,2,2,0,0,0,2,4,4,5,0,8,0,502540c7daea31007f0cc8776f29cb36c1e32ee4
1,1,1,1,0,1,2,1,3,5,1,4,2,6,50257a07df8fe67c1a96689881c72bb96dacf895
0,0,2,2,0,0,0,2,4,4,5,0,8,0,5027e22df0fba2021a0e496010204cf388d520db
0,0,1,1,0,0,0,2,0,0,0,3,1,1,502bdcf6ee505032609057239101915f42b5f9b0
0,0,1,1,0,0,0,2,4,4,0,3,1,1,502d313f24d42385858dc3f9f01ac2cd22b075af
0,0,0,0,0,0,0,2,4,4,5,0,8,0,503057b23d635cda7e4e4dc81783fcea4251b656
1,1,1,1,0,0,0,0,0,0,6,7,7,9,5036957a2b664f545cc5f4d434fd7007226753db
0,0,1,1,0,0,0,2,0,0,0,3,1,1,50380be8a8508dcabae0c759bfe05aa47fbb751f
0,0,1,1,0,0,0,0,0,0,0,3,1,1,503c18ad50ef6e04740210de874685c8d3405836
1,1,1,1,0,0,0,0,0,0,6,7,7,9,504195e0c57805098aafb55ce51ec45739550695
0,0,2,2,0,0,0,2,4,4,5,0,8,0,5041e8aa0113c4dce9eb0585396be761f237915c
0,0,2,2,0,0,0,2,4,4,5,0,8,0,505145c8d7c733d6b7b681e95050111c445f2962
0,0,1,1,0,0,0,0,0,0,0,3,1,1,5052939947cb126d12cc2e2ca176988bb346e1ac
0,0,2,2,0,0,0,2,4,4,5,0,8,0,505d7141e6c07eb1d529da918b1d88a913769237
0,0,2,2,0,0,0,2,4,4,5,0,8,0,506086758c2305d03a3f4f67d2dbac6ec5f13b23
0,0,0,0,0,0,0,0,0,0,0,3,1,1,506cf45dc8cd2991d01ade4520667fd32aba4aca
0,0,0,0,0,0,0,0,0,0,0,3,1,1,506ecd3cf9bdad9d460143abaacc4a83cc212d3a
0,0,1,1,0,0,0,0,0,0,0,3,1,1,507349413759ba69ea3d99a4c22a269edd4864de
0,0,2,2,0,0,0,2,4,4,5,0,8,0,5077e8f7fda005423ec2befc7684ea23b90bcb6a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,507e52a097b29590f48b5c6852d1e9877c3c8b96
0,0,0,0,0,0,0,2,0,0,0,3,1,1,507fea767e4938a93feaeab141567593a858f68a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,50929404a3dc6e2b572f6cae5f04baf2ad0675f3
0,0,2,2,0,0,0,2,4,4,5,0,8,0,50941109bf1c2d8e43161170c7b143294e70602b
0,0,0,0,0,0,0,2,4,4,0,3,1,1,5097be7e116fa19eaf7109755ee652714d20f321
0,0,2,2,0,0,0,2,4,4,5,0,8,0,50993a8e57f86cd4dae9d032a295583fc6890f47
0,0,0,0,0,0,0,2,4,4,5,0,8,0,509df221002aec80b95ed63afc7816ce8c42a9de
0,0,0,2,0,0,0,2,4,4,0,3,1,1,50a0a16a77fff1ce7ba791fc912ce30efa6d6b5a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50a62a9b051754cb8335b7d66800629c35bcde66
0,0,2,2,0,0,0,2,4,4,5,0,8,0,50a78c709d8c1cb4411c6b3c4a4a7d119281f628
0,0,2,2,0,0,0,2,4,4,5,0,8,0,50ab16e71c5df3d8b117a9b4e6f819924b153c7b
0,0,0,0,0,0,0,2,4,4,0,3,1,1,50ad2aba0c95287ae38e115b5481d81706670c01
0,0,1,1,0,0,0,2,4,4,5,0,8,0,50b2f23a7859a6fd9fe4c651a4521c0e891624c9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50baeb0087ef55937cd71dc2453069417b17d291
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50bcb87f1a74809d0eea947bfdb11ae79dbbc51d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50c43ebbac31aa4f4fd70175269c0a784145b773
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50c7e32359bbcb2f938fa211c832fd545c2941c4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50cb45800e4fea22a321680f567d4cff2e97ad4c
0,0,2,2,0,0,0,2,4,4,5,0,8,0,50cd04fd676ed1145a65b6cd6c3605829782b2f2
0,0,0,0,0,0,0,0,4,4,0,3,1,1,50cef9ddfadd3653a7f830afbf4b5a55aa0f7ecf
0,0,2,2,0,0,0,2,4,4,5,0,8,0,50d342b563b06925f5b86e5998f77f5dad64ceb5
0,0,0,0,0,0,0,2,4,4,5,3,1,1,50d42ad851fc433327558e359b57fb8a026c0b98
0,0,0,0,0,0,0,2,4,4,5,0,8,0,50d456cf5be817e133b9caaf4c8494cd056cd1dd
0,0,2,2,0,0,0,2,4,4,5,0,8,0,50d51bbbd42f5ae45bbb6f10dd46f8daec5b5fda
0,0,2,2,0,0,0,2,4,4,0,3,1,1,50d61535b2f796e2a91f1149c7d26e0ce0dc920b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50d7709a8cb87d7b4fd0fe91a6852eb812d9bdd5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50dbaf96895da374181798bcdc2ff17c3b8c50ac
0,0,1,1,0,0,0,0,0,0,0,3,1,1,50e41e57e16c33170f1f3c3892735b6b1fd3fb12
0,0,1,1,0,0,0,0,0,0,0,3,1,1,50e9742f899d5c0f4609da2d89c3a5bcc760c7e5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50eb343bb8f5435ab6b7c27c2eb3994cb2a6622a
0,0,0,0,0,0,0,2,4,4,5,0,8,0,50ed8cd8720e9fd4d49e63ec1578b249c68f65fc
0,0,2,2,0,0,0,2,4,4,5,0,8,0,50ef9eb5648641da620d16113da385b39c8e9784
1,1,1,1,0,0,0,0,0,0,6,7,7,9,50f32692410b96234567ba5804b38c291034c32a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,50f4a28aed929515c6b20b455cb87fe45b318e7a
1,1,1,1,0,0,0,0,0,0,6,7,7,9,50fc43c77dd6e31e8e85f6330b9a1a74ce845d9b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,5107616d4230dff00acd6f8e8b28f85b874082eb
0,0,2,2,0,0,0,2,4,4,5,0,8,0,510b9cc2bdf94e24ae68b7c43bee3b9fb58385ca
0,0,1,1,0,0,0,0,0,0,0,3,1,1,510e3937632e1bf6274225c7e5ac519f5b804527
0,0,0,0,0,0,0,0,0,0,0,3,1,1,5119d332106dd0734d8f9256de52dc62f4e83e8a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,511c4f5c56f1576db51be3de817e1308657fdb3f
0,0,0,0,0,0,0,2,4,4,0,3,1,1,5120d933163fe6fc2680338cded73fb159d63c9d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,512444e2b8653baba89eea5b6b7e75cbadf750a5
0,0,2,2,0,0,0,2,4,4,5,0,8,0,51339ba78cffd93be98111abcdeb7c3d19f04dc6
0,0,2,2,0,0,0,2,4,4,5,0,8,0,5135b6ef5cca6aa904dc007dd251a27acb9434cc
1,1,1,1,0,1,2,1,3,5,1,4,2,6,51452a379387da1951da9643e47d1c617eedc608
0,0,2,2,0,0,0,2,4,4,5,0,8,0,5149ad27e05a99b27be485f3587baf5322616239
